epoch,loss,mae_metric,psnr_metric,ssim_metric,val_loss,val_mae_metric,val_psnr_metric,val_ssim_metric
0,1.2867568731307983,0.02085968852043152,31.947860717773438,0.9620790481567383,1.102665662765503,0.016416966915130615,33.63913345336914,0.9688376188278198
1,1.2409865856170654,0.020724065601825714,31.99982261657715,0.9629788398742676,1.085580587387085,0.016167303547263145,33.754737854003906,0.9693268537521362
2,1.2250679731369019,0.020779786631464958,31.988725662231445,0.9630276560783386,1.0800144672393799,0.016079982742667198,33.81497573852539,0.9692845344543457
3,1.2148432731628418,0.020744526758790016,31.999597549438477,0.9632439017295837,1.0730866193771362,0.016081523150205612,33.80551528930664,0.9695454835891724
4,1.210479497909546,0.02082495391368866,31.979724884033203,0.9632093906402588,1.0715253353118896,0.016091272234916687,33.81669616699219,0.9695886373519897
5,1.2043241262435913,0.020679740235209465,32.01671600341797,0.9634630680084229,1.0676923990249634,0.01608751341700554,33.818233489990234,0.969698965549469
6,1.2042440176010132,0.020889366045594215,31.962553024291992,0.9632613062858582,1.0699617862701416,0.01616527885198593,33.769309997558594,0.9693381786346436
7,1.2000267505645752,0.020643683150410652,32.0349235534668,0.9635995626449585,1.0687617063522339,0.01603325456380844,33.831111907958984,0.9696753621101379
