epoch,stage,loss,mae_metric,psnr_metric,ssim_metric,val_loss,val_mae_metric,val_psnr_metric,val_ssim_metric,lr
0,2,6.737148284912109,0.024581072852015495,30.502946853637695,0.9276513457298279,5.973627090454102,0.022462785243988037,31.481868743896484,0.9558311104774475,5.004448030376807e-05
1,2,6.718237400054932,0.024370552971959114,30.554561614990234,0.9278448820114136,6.007360935211182,0.022357655689120293,31.514774322509766,0.9539949297904968,9.999999747378752e-05
2,2,6.697329044342041,0.024137333035469055,30.628108978271484,0.9285439252853394,5.95844030380249,0.02210712991654873,31.6254940032959,0.9563697576522827,9.96842427412048e-05
3,2,6.688347816467285,0.024110209196805954,30.646562576293945,0.9284827709197998,5.967091083526611,0.022520562633872032,31.4669189453125,0.9544297456741333,9.874320676317438e-05
4,2,6.663197994232178,0.023646192625164986,30.769481658935547,0.9289827346801758,5.9326863288879395,0.021539097651839256,31.80889320373535,0.9567397236824036,9.718873479869217e-05
5,2,6.650928020477295,0.02368413843214512,30.772531509399414,0.9289441704750061,5.98459005355835,0.022341998293995857,31.524606704711914,0.9563088417053223,9.504040644969791e-05
6,2,6.641017436981201,0.02353728376328945,30.815181732177734,0.928860068321228,5.976310729980469,0.022091658785939217,31.681411743164062,0.9558436870574951,9.232528827851638e-05
7,2,6.619986534118652,0.023284785449504852,30.897624969482422,0.9293097257614136,5.949152946472168,0.02200872264802456,31.672821044921875,0.953951358795166,8.907759911380708e-05
8,2,6.61942720413208,0.023303240537643433,30.90108299255371,0.9292759299278259,5.891213893890381,0.0213985126465559,31.88589859008789,0.957947313785553,8.533823711331934e-05
9,2,6.598808288574219,0.023061776533722878,30.972219467163086,0.9297488331794739,5.924326419830322,0.021740375086665154,31.748159408569336,0.9584105014801025,8.115431410260499e-05
10,2,6.6002278327941895,0.023173393681645393,30.94904327392578,0.929387092590332,5.865167617797852,0.021014977246522903,32.03759002685547,0.9581558108329773,7.657853711862117e-05
11,2,6.583393573760986,0.022948354482650757,31.00946044921875,0.9298028945922852,5.975951194763184,0.022308891639113426,31.570396423339844,0.9556910991668701,7.166856084950268e-05
12,2,6.561260223388672,0.022687124088406563,31.0876407623291,0.9300705194473267,6.003256797790527,0.022165920585393906,31.62317657470703,0.9561209082603455,6.648624548688531e-05
13,2,6.545833110809326,0.022458679974079132,31.154470443725586,0.9301390051841736,5.931027889251709,0.021855946630239487,31.719085693359375,0.9546090364456177,6.109684909461066e-05
14,2,6.520374298095703,0.022205715999007225,31.23967170715332,0.9304291009902954,5.9443745613098145,0.02208971045911312,31.657636642456055,0.9558407068252563,5.556829273700714e-05
15,2,6.592639446258545,0.023128915578126907,30.965656280517578,0.9299350380897522,5.937607765197754,0.0220988430082798,31.68437385559082,0.9562503099441528,4.997022188035771e-05
16,2,6.583868026733398,0.023027896881103516,30.990398406982422,0.9299179911613464,5.89715051651001,0.021235058084130287,31.974584579467773,0.9568831324577332,4.437314782990143e-05
17,2,6.574099063873291,0.022838545963168144,31.02690315246582,0.9301712512969971,5.89541482925415,0.021445179358124733,31.896236419677734,0.9558306336402893,3.884759280481376e-05
18,2,6.571938514709473,0.022912418469786644,31.02153205871582,0.9300428032875061,5.913000583648682,0.021633736789226532,31.826644897460938,0.956862211227417,3.346317316754721e-05
19,2,6.57159948348999,0.022914916276931763,31.03556251525879,0.9301934242248535,5.903661251068115,0.021436693146824837,31.9031925201416,0.9577022194862366,2.8287695386097766e-05
20,2,6.579315662384033,0.0230109840631485,30.998214721679688,0.9299167990684509,5.934593677520752,0.0216128621250391,31.841564178466797,0.9559117555618286,2.3386395696434192e-05
21,2,6.568759441375732,0.022864311933517456,31.038637161254883,0.9305528402328491,5.890328407287598,0.0214386023581028,31.90574073791504,0.9563993811607361,1.882098695205059e-05
22,2,6.56834077835083,0.02292902022600174,31.02696418762207,0.9301231503486633,5.868428707122803,0.0212241243571043,31.987483978271484,0.9574199318885803,1.4649013792222831e-05
23,2,6.566051959991455,0.022798366844654083,31.06051254272461,0.9302849173545837,5.896267414093018,0.02142035774886608,31.907432556152344,0.9571254849433899,1.0923019544861745e-05
24,2,6.56699275970459,0.022812655195593834,31.05923080444336,0.9302796721458435,5.89708137512207,0.021513745188713074,31.87769317626953,0.9569524526596069,7.68993777455762e-06
25,2,6.563484191894531,0.02281607873737812,31.05738639831543,0.9300852417945862,5.903934001922607,0.021734002977609634,31.811996459960938,0.9559990167617798,4.9905083869816735e-06
